0,1,2
XCN,1078320,5
QHWQRRZI,8566239,178
PEEAYJOS,4790060,97
DGGZVKYBHF,1663432,63
BTHSGM,3925300,4
ZAOVQ,1022196,37
GTHGMI,5899856,72
SIGYPAAT,335019,93
AGNKZCOZ,988067,93
JDVJES,4920709,68
KQREWXCT,2126338,165
GNLNZ,4724023,88
WRAFZ,2667411,107
KZWHTJNL,4366706,199
AOX,3518395,51
BAMEB,2988622,123
JNMP,6623794,169
HBBQECW,1136258,194
BPJBRJQN,9123411,140
VXOMC,3609000,144
YIQXXTNNU,145204,110
NTURYCKXSY,1298158,196
TLPOVDCDIK,5720399,15
BXJR,17022,41
KEYYCGLC,8752840,158
OLMQSO,4948501,30
PKIQRKWTGR,3143524,9
ZDFPM,1703821,117
OVUCPPNR,3878798,63
JWDCYSS,6221564,27
RZENON,1559735,54
SEL,8584249,5
FRLAAYTXW,1538475,46
TNPASZMYUN,3588676,132
KLX,4610934,116
ORCVWNG,9512898,163
DYG,8684939,82
URLSJNT,1186028,3
BQSGKNHU,4152101,147
JYUHABPGKQ,321511,123
DYDSEPY,7553971,192
QKQ,2180754,31
JPHYUZVYXK,8156175,17
YJJDDQCWD,5007295,31
CNNWGFTCMO,5746065,188
IJNK,5473614,79
LQE,6797912,29
HYMFPZJ,2520544,180
KOZBOQRGAX,7766900,36
AUH,4687531,53
RMAB,6359310,181
DYDRLWFBI,8506405,173
XUGAUD,2300284,174
LENBCA,679479,67
CGXKMTJMZ,2333080,101
RBFQK,7307364,66
BWFJJW,8140974,144
DZIG,2924986,13
LYFRD,8998844,81
XIQAWSWQM,1559241,71
VWEIO,8032647,131
YCMSW,4252931,67
QRUWWUFHMT,1540833,87
URMSV,5282550,167
HUNUIH,8513919,22
ZFNGLDSF,553145,68
UXOTK,7149970,165
JMSNOCGVO,6537101,179
GQYDDJLSTX,4153914,195
TRIE,9916908,83
BDM,1336733,41
ICELMMDDUL,296312,165
WUUPTLHXV,2866857,154
YAYOZO,2126662,182
XVOT,2520065,174
CGB,234862,145
SPRGKYU,7907098,120
VDPI,8327738,94
BDI,3141011,172
GOK,3376551,117
FHEYS,7989495,110
HDVDQD,5214859,167
FUBPNTOCW,2075937,170
QFJAICQMDH,8117150,32
BQTQBMLMQQ,9346980,121
ATJMFDXZQ,8246161,35
GDUQ,2180020,38
HMVXW,6979263,83
IQODMTU,7399887,95
ZKGQQLPOSL,2591115,52
LARLRS,8036583,137
XBU,4075714,109
HXWRZLGFYU,1997150,186
ERAAVJWVDW,3754309,52
KAFLSMHXGL,2865826,82
GKAYBXV,6222380,1
PKTGFUAGPH,3410511,76
TAQZJOAMF,1836474,114
RXAAD,1172192,17
DABFXIDEV,5840631,132
ZFSNEHEZT,9886660,60
DLSGWE,9602284,194
ZIOKGFGYQE,6866668,7
CXRLAXHC,9141553,69
OPDT,2375816,27
BHOWRCNAE,2024680,29
DRVRPSZFOX,3224166,111
NKWZWHUXS,5975951,71
CUTEFUWCSA,3429615,2
MZEA,1630566,67
HQWUD,327961,151
YKMPDLB,6731299,57
KMQRTXZS,7701789,112
ULPMQXLLW,8398608,95
IQJNGYBOI,8737844,34
LWCJKOPG,3246980,12
LDMHAUUG,6298841,80
PIPEXRPY,3589003,183
MYK,4968054,176
TBA,321537,67
TOPETHL,6201214,99
GMEAFM,9097483,164
JTLLFXGV,6050507,29
ZJYCWV,425600,19
KRDEGGZKV,1842964,46
MHI,646618,8
KOFSLFGO,4973076,159
WUHQJADV,5466533,183
WTB,4664254,79
KJUGVVQ,7027663,65
GGL,5360137,141
ZATHBHRJII,767794,13
KJNIUCP,4128259,12
WASSJQWSUA,2369581,96
PRSOWDQQB,4366054,196
LEFHN,8557526,177
IHOJFGBW,304318,110
VDSHAT,5899229,157
EDLGXCXG,6724702,193
LKASO,8450641,37
MRYGW,5510653,180
ROMUNLVNF,5138174,26
VTBIMBHR,3196807,71
QFEEZNYH,8149248,200
FREPRWV,9825731,113
HCYIA,986338,85
LVZTL,2538138,153
CWUGMEFJQ,2587798,5
GOGY,8209391,6
BXNTTKHINB,8669082,182
NNEJVLDQ,7204278,74
BMG,4880638,56
CZQNF,4220490,189
SYTKCRTAN,537168,10
IBVRTVI,8318145,172
AMKFSZRZGX,6465123,59
CKX,1156762,140
XGKPICSJ,7729555,55
NJGOZPM,556214,41
VOD,8844536,142
ZEAT,4042367,19
QDC,948656,59
RXBMDJKGG,6866836,163
XITD,8233514,136
BKWKDPGCE,4658224,116
TSCIYDHR,4316194,122
TDDD,2753346,93
TDXKTPVZAO,2756633,195
YCVA,5171999,166
DDZZ,2998083,174
EIBR,3553847,168
YWTUI,5001557,141
OIAIKYOEAA,9182998,194
MJPOXBU,7726458,53
EHWJFNI,8433922,19
MSVJ,7298209,3
GAFGLDELF,5657680,174
KDMDLNENJX,6413808,182
NDLWJYIS,9105315,99
POM,7349496,140
GEUVWKIIBI,8606250,179
UNRSLLIJW,2061749,121
SWQK,9876993,128
TGRA,2718525,100
DOGTXUILE,5942570,52
PPKTWDVKP,6169224,195
PBJDVGSCRY,9064856,33
IJO,5083513,197
IKS,4593903,36
XBOMNWGTN,9021019,76
HUF,162886,52
HHCP,7356709,114
BAMUW,7105273,161
NZIIJ,8608074,5
GPGC,6309269,169
JHMZDFLMBO,825659,24
ISYADLLQW,9940029,85
OHBPX,1369011,32
HUU,1496812,143
QRBI,3684930,60
YGHNOLQRQX,2261707,174
QJJICCWI,8522170,164
TPXHA,7482197,36
GSLTPTO,1243241,10
CFTNUPT,8671259,19
JRYSLPC,6855124,149
TFDVMFDM,4467912,173
UYJYKNUSR,8441683,10
ASMFIZ,1389474,23
JKWFNYE,9181864,109
NTNJ,4437973,122
YLBX,1204593,72
ALHTD,3440181,168
ZHIKJQMXR,6503926,70
PGZUMGVPFX,7099239,133
NNPVHG,1977303,8
YEBW,4782566,96
IVWRVE,9350484,169
JTI,2586917,14
TGLMP,7044810,158
VYFFVK,6238892,181
MPENPIZP,9274733,77
VEBYNA,6933622,133
BYYNK,2105781,54
ESE,9667835,74
KFWMHHQA,657000,166
ZRRFXUTLA,5901980,78
YZIHPKLC,645457,99
UVLMVLSI,2870275,42
DQFTL,2644720,136
WMSHJAZZ,5872546,169
PBR,7206831,162
YOSON,6451402,41
SIPTBUOXQ,9647435,29
WJGGHGQM,4975708,194
HHPZWO,5363229,12
CRBZENPU,3277902,19
XUREMFW,3245264,15
JUC,4026043,161
JMIUWGHS,63269,68
WXM,4214851,185
LCZGKIPEHL,5288844,105
YXHZVCFA,3185886,199
XOIAC,7835280,36
EWQEUTAPKO,6414221,19
BKS,8878336,186
QFERLWECCC,3434286,154
WXFEITF,8107088,40
SNW,4095179,179
NSRFF,5421851,60
BPJSTSWO,4676349,100
BJPTCTKGA,5232277,167
SFYCC,4555901,116
BEYU,2688813,167
DWTOPRX,5484114,123
XRM,9561681,124
ETC,1518229,37
JJV,8022363,160
ZIVZFGTH,5721425,198
WWOEONAA,9075280,41
DZK,1034509,119
KQJSAXN,9860721,45
VDDUSEFQ,3851581,69
WFUVX,6117570,141
NEWC,5033831,100
LDS,3069078,177
DYZZHKKCYN,1024989,157
PPR,1657015,104
AIJDXCXJ,7565992,62
UPIX,3780183,93
ESX,3602885,76
LANZGZ,5610265,22
SDFK,4613034,176
JMB,3201541,155
BVXIQZCPF,1980721,37
BXI,3391749,2
WPJ,6618746,50
TWEP,1711696,30
RFOZKWQ,9783442,176
PVV,7436933,109
DXYSS,9728219,87
NWXXNC,7305357,196
RPQWZZKHE,7604366,190
VEDS,9090470,132
IIJUJVRA,7320322,28
CFTMTQZPFZ,956640,188
DQLMMCXNBO,2337960,53
OBWFWPFS,1452454,65
HZESWGMXV,3073860,162
BVCS,8899335,71
YZXAKAZSR,720879,133
SJU,7937516,89
XZKSGJ,6642291,140
BAOJKZLYGB,4380519,152
QDHQYRROU,7597026,158
QJAKN,9347777,173
TWWPGS,4433171,11
GFVKXHAGN,448821,3
VDGMIE,467021,122
PBLB,4454700,183
WAU,1231137,189
UGIDL,4038210,146
ALZYONA,6290433,109
PMZSKF,6600691,110
ORXP,785717,124
CIVLWYFJP,5210117,155
YGODWO,5966438,126
NOM,6391183,82
RSL,5585226,84
ALIBLFT,8367372,188
ECLGNDMZEO,9392090,137
VRWHJC,821614,167
GRSNYZYUGR,7063950,15
AKWEFIPNZD,2693811,177
LWRE,3782465,85
WHBGQ,718570,56
ACOPNT,1240215,153
NBOCQU,5262399,67
VWITUGKYY,4233582,92
HREVMSCCSN,6147705,106
YTVQJM,1654729,21
YPZGO,1676427,44
WQS,4472757,157
FXN,7363802,120
QXPUXP,3394816,95
URSZ,3619634,122
RTOAUFRUL,5904508,19
WLBIT,5294820,175
TCIZHZB,7557321,73
UMNUNJ,9313921,143
IOZOPXYE,350100,118
QCUHVJWZVF,4637033,125
CQOPX,7612654,43
IQUTZRBG,1174652,7
KHYVMZ,5451432,86
VIPOIXV,3387816,12
BWS,1476372,162
GWBEZLM,3917271,200
XGLPVAE,4647971,44
EXT,5117583,95
BKVOBBV,4285602,138
KHQ,9937989,30
JYVLOY,4276480,48
YDIISJARFC,5876818,195
TRCGDP,83087,194
YUGTVKQSLS,7212140,108
PNPMQY,6301476,2
XHTRG,1351531,17
KHRFXMQTJ,1855710,200
NDJ,3389739,77
BSJN,2184069,2
LWY,6892403,13
SLILZAPUNK,9029516,140
MZYTEUV,2203768,162
AXNHCYISF,5787276,176
YLIATBXN,3555705,147
FWIR,2915907,148
ONWXVHMS,2280905,16
CCDWPKACD,8489239,141
HBKLBWID,1018894,73
WFVHD,1825626,181
UCBXRJOM,7722025,44
GOG,2231007,61
ZREDKFV,1985688,49
CHBI,1018047,57
EVQRIKS,1244346,179
QZMLWZP,3704429,22
TDW,1531019,102
ETRESWQJCO,5084540,39
LVG,7200882,101
ETNEXM,6683045,194
FFCTCIDH,8789246,132
MSCVUQVNEN,1129320,40
CJDOTHF,9464762,166
FQZMH,406683,6
YWMJAEXN,4566664,15
NLSUUYW,9709296,36
YGZFVLOF,8540019,44
RYIYXD,4539196,142
FHZPZKIK,1587717,170
QFLLXZAG,203298,192
QXK,2920325,117
MEBGW,1834981,73
YRP,200766,6
SNC,6048902,41
QDTBNZWVMQ,4455084,109
ZMSXM,6603875,41
WSIHXQOD,9457392,141
BEJNULTN,9126596,71
JRARQUZ,8031813,86
IPBZTH,7218916,90
NLU,643557,75
OYEB,2707685,141
GEQC,2538727,11
SRKKWUN,7980220,151
ZZUT,4388098,197
ZOJBFBIFU,2354742,163
OPPTGLJ,4884906,61
APRQBDRM,9346953,147
GIK,3493142,98
CCNJE,8332266,195
SWVL,4403272,94
QFUCKYPQIR,6507657,50
VBOWDO,2077105,146
DDOCS,5175033,70
ADCIVL,6488851,136
FAZONBKYVL,3082668,181
DJE,8150943,186
MSRJP,1612552,104
EGZDG,3243545,197
MEJHZZAH,9418901,16
DIKTCZCSJT,8772737,174
NDO,7202517,56
JGIFLWNGAH,5980842,76
NTICIQMLUW,8491861,99
UWFXQPAT,1326230,158
NDHGE,6916983,181
CSKBPUP,4469065,123
RJR,6212633,145
FFMGOG,8772479,20
GPCAPSUUB,1718687,85
EJLSKUJ,1812844,87
VKY,431515,157
UMGTABZ,503692,100
CFAH,4925761,10
HTUPUUZFKP,5596728,155
TFXTCMRCD,6872058,181
EHKQSFTXX,1935920,43
PIJOG,7239398,54
IBMOZEX,6891102,128
DZNI,4303780,12
VGLEBEDP,9404797,176
JVCEHGEGXV,637128,36
DRKRDT,2605000,111
GKMVCZ,4796064,131
ACOOVWE,3911521,39
BAVUPYR,5340225,122
YNF,8809565,26
DDJBWQUXQU,1036623,63
JAAVIR,8928023,5
EYWTUTI,2027345,123
FIFFRW,4815621,25
QLR,1031191,45
ASQIMQXFR,1608142,5
TBHVGTEIMB,3138931,48
WBO,4265834,162
WCMFXJWN,7351155,92
DCYUHD,4154022,177
DOJYSCNV,1994501,173
RTZ,9789279,116
IPTRFQ,3100181,166
NPT,8173919,144
OOE,3010318,51
JMVYWPEGN,7295193,143
WLPOKG,7114855,72
BJLGPIG,5589033,13
QPRL,789247,57
XPAIRCNW,3811248,70
RMMFL,1729273,107
UGAR,1708740,36
TJRNJ,673296,61
YTOEDE,8296359,35
OQRBZW,984599,66
DKVIK,796230,70
LHRTUZI,5354325,37
AVMOTBBKL,1846560,8
BISQTXKX,5922371,143
DCMWRZ,5000611,82
XBZYDIE,5258472,61
YHCQ,5175232,71
NFNTWAII,7251908,103
SAITN,3906174,137
UULMQXE,1073527,107
BNYEST,3925724,98
OMK,9161184,17
VBBQJNL,2456856,127
AEXRLWJV,6739485,91
FFSXA,6270350,179
CSYUUDY,3010002,74
BYA,4362983,143
QJTRV,3279307,167
FYYBC,6728957,153
IECKVRTCH,9091444,31
JSYYYWWSFC,8756722,168
AMPH,2167048,7
WVGIXKCIG,1675083,122
JLNGGYLV,6658645,134
RUZUKNLAJI,8591519,81
XKI,1243718,148
IMXZAICXD,5644928,60
WQIZ,8433002,141
HPQ,8193226,191
FRZUDNBL,864275,53
WSGXXR,858814,139
UUZ,6799758,163
JGYGHZSOIB,5101552,162
BCV,8316780,183
MWRUFNE,4063178,31
HXMOEYOBRB,6973663,186
QMNVKMIY,3919335,43
RHAFLWTYD,4382775,77
OQY,9658747,176
FAYG,2738954,93
JOZL,3350565,68
DMPQOGQS,4622310,54
IQCZ,5347394,6
TXDR,1116849,123
ARF,2692171,185
USADZNTQ,7844452,28
QMXHJDYZUI,3107646,187
BLPYATS,3403569,99
JMJRASRC,7885164,29
FABNMWGGT,5296993,100
CAYKAOP,8699390,134
IHZU,6914526,188
NEPKI,9466984,166
CBPPANT,912534,14
CLBRKX,827381,15
EXDHSR,2757815,22
CHATPLATXB,5044710,15
XIEOD,6638378,123
MXWEVDXJPB,4382379,55
SIA,7019918,102
KGSKMEKUW,8671895,107
FWYS,4749405,66
YONQNX,4529551,115
WIAJVQLFU,6768757,96
KHMZZJQTT,7471123,127
UNDTSLHVC,4173071,78
IIVSRRV,4822242,98
JRU,8353472,178
ZKTR,3101681,159
QGSBWFHCJ,5907029,109
FLJK,1076124,187
YJQFQ,8209247,53
PIG,9208169,120
HDHIR,4730033,191
AZIZD,1416909,130
TZZSVE,4729548,64
OGAMW,8721464,100
KCQGI,6592224,38
KGURQUUB,3856654,189
IVPOAMG,5616870,179
MWQQREBY,4120100,133
RNPTRPFS,5208991,19
ORNQLDJ,8156045,166
SQDQJ,7747190,46
BTVOCQ,2537229,150
DBVLBJI,5038989,146
SCTMZ,8617758,171
PFKFNPY,6404898,128
HBLRMC,655822,180
LIWK,211801,198
QVLRTWOOOU,2688713,175
BUDNOL,5381374,55
OMILXOSB,3731284,146
XJBAWNHUUG,8932160,22
BWIUFPR,3833088,173
KLPZNZPWY,3702441,103
AWICFMU,4255401,121
RAMAYLCFSG,7164633,90
TKQLEHS,241001,37
BTVDI,3202679,100
VPLWGYVXBJ,1395183,174
SBXOM,3967179,55
CPI,5805741,183
AQBUYZZFT,4631495,136
GFIMFU,3185446,139
OTA,6176956,104
FIJH,8317433,168
LEXOP,9928826,189
VJMCWPX,7728282,62
VSBLD,155156,145
DONUZP,5249328,80
PCKYJQ,1290533,91
GDU,7365707,68
CFXKDWUSU,988566,48
JJKIRPJXW,1218688,168
DKKPDMZ,6905723,123
NSAIG,9287216,50
EEBNUT,5095433,141
YCLAIIRVC,8544382,198
NPQKTEYW,7043385,177
CMEPMKN,5218884,179
CDR,5286231,130
KFGEZOCHG,8448640,125
YSEBAISPYF,6488781,38
CTAPPV,6448530,123
AJDEFX,1841030,73
VSM,3386192,79
PWGFMSFI,5854275,192
ZJQMMPL,9025933,41
TXFQNPWPKT,9922968,27
OFZWB,9852413,96
WGK,4110444,9
PFYPWDUVG,9765063,14
UTSENGFL,2706114,168
YLKWWOMI,3875012,85
XOUZ,8939343,77
OXMW,6372030,134
YQFDES,6991977,68
QTEX,788858,179
TXVG,2330553,177
HOE,3308974,107
UXXTXJ,6472717,138
RHLCULG,8685026,154
RIJAB,2940115,47
XTSBGPSUXD,2360653,123
TTAUOR,5888409,104
MOZKJQSNSE,7578449,98
VVXWHHE,5182571,123
JMJFRDA,5965621,100
OSIV,2539957,14
KYTMVHUV,7162564,84
DIZV,7304235,195
UZKET,8963445,22
PRUDPXPC,3709611,89
PESHPMWM,7091507,176
RSM,3427928,112
NUSMVBAUE,6930708,149
IVMHZD,305884,125
LBJEMXBFJ,6254477,94
ACSCQIZM,9128096,197
CPDFKESVME,2107102,32
KVXYJ,4657531,147
KAXLLZHZR,6300128,199
DFODUXQJ,2517958,62
KXXD,7710241,167
JFQDXFM,1823536,142
TWP,4066046,89
BRDQXSLUGW,666522,147
YSWVUTMIM,9772372,166
EOQZGGKC,3497879,55
NCRDQMAC,4898355,104
WOJHUBBXWM,3719602,131
QQVLN,9726631,59
WDH,7469115,173
FVI,418979,50
YNMPPHES,592922,1
AXQMSNPK,9661084,33
OUJF,4719318,112
ZFGZSGQCB,5677286,136
FLEPPMIX,5442465,2
UWPXRS,7808111,90
JALGICYT,8939879,197
TVFOMXIJG,3924542,52
FYJ,4405980,196
UAPWBCY,1551924,15
ZPZNSRXVN,52885,122
YHKF,317595,194
QPVLQGUP,342855,90
CZAGWBVK,53564,137
SOUKKKH,8302884,161
QMMKDMCZJP,211387,44
UTQNOLRD,6537459,107
IDDL,6707154,30
RTX,8386162,198
UDGESUDBD,6552411,118
NOBY,9197728,109
AIW,6938602,109
VVKCH,3084957,87
WECWOIUHHE,5661723,151
CIJXZHJPJF,3422555,180
GPKU,7580829,147
KVECLAYV,3853298,145
NTADPQ,3440441,148
TUKQ,4701573,150
HCKVHA,2895624,135
JIHEMRZB,5236763,134
HCO,8188710,196
CQMNSE,152085,103
QOG,9217053,173
QGY,3643490,130
WDLYALRS,9373043,107
SGHFAS,6040563,178
MSFM,7451271,185
NRDYXAN,5983253,129
NRZORS,8425513,105
QZD,1178492,84
YPNXEQQ,8197677,85
UHCCNMSUF,1146046,106
GEYBFW,3793536,161
YUHUJQXS,2709202,100
EOKYWBXDM,925971,174
XKOKNPE,3287514,18
TEOCWHGHR,9869589,9
TVW,6133523,57
BOCXJJSHXG,7563687,24
VTLFON,2273210,11
IAHK,3457764,160
RBSIB,4274875,133
BRMWSHNGR,145998,122
WQWMV,1647488,109
AKHFFT,1349084,65
RQK,1897118,59
DHTG,5946666,9
CZJSYQ,4254088,152
KERLVRRHPZ,3906572,111
ITJ,6525330,45
WQBVYL,1411156,6
YDLOAQCC,7108105,28
JQONDM,9527934,90
BKCOI,7738042,35
TBFGYY,1941658,110
ZOWPEVBS,9838917,60
AMJRUCWVWQ,1423456,53
AQAVNJEUCD,9756446,138
JEMKKNKEC,4027730,116
MUGE,9844166,12
YKJ,3925203,134
XHKRWUSXAA,5310715,182
FQNZTHTB,8390137,187
QPQBTTW,5881992,70
FSQOX,6320028,79
HKDVUETSN,9574990,123
HIFQCTALFR,6331326,127
RHIOZTO,8226340,193
OCB,2714351,16
BHEBUOGPFQ,7611221,162
UCXYA,4398243,64
YPNNHDPDTH,1801941,85
LFOXYQINJ,4095346,121
FJDYDKRWPQ,9141641,76
LYWLMWRFA,9039861,118
TBRLT,3913130,14
YSFHSS,8780439,50
FUPOJIDPZ,3825909,3
TKCUMZLO,6855827,9
IMQFGGOHDA,1446362,29
YBIECYAEDY,2214483,6
YHR,1598925,37
JTNFWETN,9280903,49
TEPOWIZJUQ,3191360,93
NGJKEBLPY,9480017,103
CXW,4199030,144
XUSTYCO,795161,119
CBOAPKWIB,9043994,116
OMKQ,322027,35
EIBTOCF,3410003,91
XCJHFMY,5011664,71
FDJKUK,6242784,193
EQSYPTUM,1219045,71
LYR,9111718,100
SKCGIM,113732,8
LXLPY,433156,181
KQXWJF,8767161,1
BZF,7386185,110
ZDKJKMTK,1684473,152
GJOAE,3811321,148
NMPHUYMZ,2332791,77
OLGVCCWO,3110508,90
COGURCWZ,6299246,190
UVTE,8555716,154
TABB,4385161,42
GTZJZL,781113,196
UPIFYEKM,494239,87
ZLYY,3609287,196
YUIB,4464102,59
ZQOEIFSV,3304748,122
NGUZIZKPK,7765993,157
TKEJTHRD,4842756,110
BUJFOW,5886974,165
SXANSNUK,5746264,129
WALRDGKZGA,5558333,191
GHFOZWCU,3961642,28
JZD,7759815,78
GLWPCGYIXG,1703137,152
NVGZHBBL,7697360,144
EHBASV,7713505,123
UHJDHDOZEK,6833157,152
ZGJHFWB,8845284,11
ALTLHNPC,6832340,178
OAOIW,3044875,78
OGCE,9848243,79
XVNBSQ,8242311,11
OWSZ,6966428,100
NVRGAP,318742,122
ZWSF,2183955,69
IXRDDV,3967405,113
BWLQVY,7487388,69
DHUZ,564329,128
OMAZHYPO,5210881,120
OLJBRGE,2671035,97
UYA,701362,14
MOPWI,1116832,48
RTPBLQT,9601581,81
BCEUKN,8526129,143
PUSJQJON,1589765,114
UCMASJE,9435246,195
DIUZSINN,4712433,164
YBXKRYAE,362719,104
KTOH,1494408,103
WAEXJEJ,3473768,163
HTBIC,6002170,123
LZPDYC,7217386,63
NBSNS,9425276,118
ELJ,8608271,145
JUX,3537544,135
KGTRD,8979325,52
NCDZIEYJO,4593245,89
FNYYD,9584546,69
OYCZHU,7261075,61
GHCGELWED,2129941,130
KMZ,30831,49
TWENLK,5917729,21
CBIWC,8128479,24
HYH,3127223,64
JZJESKCTKF,8637246,158
ZUDOJNO,604655,12
GJKONPX,1655045,173
AEQN,1256461,74
NYIU,7330654,76
MRRAQP,2330992,148
PZIZHVBI,2515937,48
RVOVJ,644228,103
ESJLK,9271541,174
DNFX,5342056,193
FRQFKM,125699,189
VSBC,1604355,110
XRGORGBAMR,6430705,153
EAO,4633177,151
ZYWUMOW,5350942,175
DNMA,4051127,16
XZZ,928341,74
GIS,6217327,178
VIRJWKLQ,9927859,187
ERIHMHMTXQ,8160978,192
HNRARK,7056453,59
URDNNF,3619280,55
OWN,9251265,159
LKTVJP,5459532,145
GMCURMKSX,3760839,159
UTTSEOM,8977324,90
XDIM,8086427,123
ZNQWG,454024,74
AQY,7608211,12
SKPZW,6368276,137
ZULSE,598289,128
GMWFAFA,1205340,20
MORECOM,6429584,105
WARYDYR,3641813,200
TAAUQWXYWB,4362304,81
BMJHELBE,3062446,182
NPUEWEZUJ,7335237,197
FNQD,1292777,47
IXT,8935079,86
VQFNKNS,2344678,158
XARQZQSXT,7343146,38
TIFAN,4385808,192
CFZ,4601937,164
FKRI,8147799,59
SXCHJ,8479904,187
XWNEZM,4942201,24
BEN,474042,145
VNSWT,3048407,148
FSUXTD,8057660,85
TQMI,1214944,181
QLKAALIAI,2024624,40
RENLQXD,5948345,165
CCUAUK,1410334,137
YQEIL,8656808,120
BZNEPN,4519802,150
XEFGXZTU,8328685,105
TWAFZSJA,686014,102
FMJDENGCXQ,9718730,155
OCYHCCGAE,4362792,30
JLEGZPS,8278160,42
PTUI,3197157,35
YVMKFKHCS,6888218,43
NUBUKAFEE,3952904,154
PZVGBICR,9691933,71
NQGSKNXDEU,1317369,56
EOF,7508146,166
YAINWF,5392191,118
YTOJBOV,8015692,100
UCRTXZRXRB,7587712,192
TBESLTEG,9276277,165
PQHEYLE,235240,22
ITHYZ,9851979,117
FDUBL,2132163,4
TWPO,5002669,38
KJUGW,3237793,77
RFJI,3831288,75
DNTF,941389,64
SXIC,1106496,170
JPBFSGWTOP,9282502,40
VGAR,7609997,62
XURDWUVEUZ,5919200,179
IDHY,4782075,141
RVQOGUA,1167256,132
GVVOH,5965392,100
MQYUI,3827217,8
QLCEQQPKWB,7637434,80
EJBSCIW,1112132,148
NMYBEEIIV,6629774,109
OZVLBU,7756809,7
DXIR,6208257,144
JGOONPUUN,1666941,123
ZGXEBERW,3682236,92
JZKUTEHDT,508224,176
QOTTTNSXD,9391669,85
WNORQKDY,6408598,127
JMCNQ,9301016,167
AOHWR,2926268,21
ZGPULNQR,9102314,129
YCSVGUOBTN,6145047,54
BYN,4862116,148
HZIOOGG,1721444,155
ZMPVW,2348663,147
FZGG,7464096,136
MDTWVRI,3290728,52
TUBW,8126722,28
RCVPK,8218512,36
GPXVZK,7817036,122
AHYMHXWFNO,4615473,29
ILDUPZYK,3306091,87
VSNOMFGNW,2681615,35
ONWADG,7629756,49
MALCWNYE,8521485,45
ZDGEO,2911430,195
FLPY,9728842,98
NGDFWS,295209,146
NAWGLH,1031141,4
TBVGHBAGAL,4268988,55
UKZFOBGXK,6741044,4
FGXIA,4983742,26
XGW,3431390,195
WQJESIPB,2519790,136
OKYMNLMU,9179059,47
CCBS,7794955,32
FZPRUJTV,9275924,114
KLW,9943760,26
KPYDF,9470912,60
YWNXQAJXUK,5732201,157
WGBWB,4215817,181
KQFSGI,4887137,101
FCVWSTYBK,8058528,18
AUF,5224458,177
HACLVT,906945,120
WQMUCX,1806009,179
LIEXNU,7540863,5
NRVYDISFTM,5720345,47
EFPVQXTUOU,2027783,133
HVNGBZQZFY,9442204,36
WRAYHIWSXM,2673119,6
ELUZDFJN,5287112,65
YAZVCWI,337745,138
HEMGIBHKL,5080962,25
WCKARC,2481639,38
CXUMHGJOLQ,7764577,102
NDA,7899223,35
YITFGNLWL,917930,93
XGAJ,3469888,112
KZTI,3732336,105
CCIABVAXFN,3873342,142
OJRPZSPZBL,3825587,163
QCJMAX,4739379,54
WRUAMLP,8101059,86
HXCJF,837695,150
PVYGLHO,5722767,131
JFCEYO,7541772,183
FOW,8154917,22
QXNKV,6690732,11
USDTVP,4972670,167
LDR,732095,24
EYYEGG,570078,97
YPKM,3840781,172
CJW,7606414,46
ULUYJ,9047287,78
ZSGHA,1814516,43
LIFYXAN,6704572,184
BYPRYHAWY,8107469,109
EXBEY,7372461,83
MWBCHFAA,3700622,192
OJHVQMM,5412601,171
YMKFJKJ,1510674,96
TSSERR,3064360,171
AGBAQKYJXG,1887573,127
TLOTDEQ,7719623,85
VGUQN,6490185,115
EXU,1969754,127
YOUKFLX,6152890,4
TNUX,9790407,131
ROCTES,3043716,110
GXIYKKEU,9428232,126
LIAEPADZ,4742660,150
DCT,9331774,146
SGI,5544900,155
CPIAE,3226939,73
JJM,2789057,137
KGOWQUHRF,9411863,177
UPAOX,759930,22
MTIRGGY,8953155,45
AZQRBM,9407809,23
KDKJMQHS,884199,64
HQZUH,7766932,13
XMEG,6070822,90
TWZRE,301705,152
RKO,3907175,14
YIK,8186036,183
YYAQIJLA,3765868,184
CEI,9817350,124
LLB,9763843,100
GUMLKTPJHT,4894557,138
LKYMWPBQQ,3108391,178
OUWDPQSO,6051467,183
VDMKM,7538716,15
RJPPUKTHM,5107350,196
FYOGFTLKT,6771371,172
VPDKYQSK,6698140,27
ZONALQBSV,4707201,196
ZHSD,2583117,139
UJHE,4378399,116
IGJ,1889304,95
MAPLFKYZTH,7535620,130
SUMEBHKA,491497,148
FWE,8806635,25
IORXE,9670881,27
VWM,754161,177
UGSMDRIF,1217314,45
AZDLYPWC,9813285,24
RFAGJBSKI,9964768,163
OSZZIB,6176726,78
QUBECETF,6082677,66
VJP,2042421,44
HXFPDTSOYK,9017114,182
OSCFV,4465682,144
MMMFGVSFHF,1162604,8
TOEPRPKAR,380069,169
QTAQZMMTI,3047170,144
MAYDU,7331798,163
FVKRKQ,254990,34
KGRZN,2770307,43
MWITWWVNQ,6129910,96
XTOSTAUQTJ,1215211,161
MPVRRZSV,2189064,46
ISBBSEKRU,4416672,110
NVNTEBOZU,6613991,90
LKI,9042594,89
JLQXYT,7147880,137
LYDOEH,949895,73
YPY,63260,44
QFKKW,7179845,1
HGFXLMVL,3851081,71
KVC,6803366,65
POEVKHLU,6347850,117
JXJOAIKKA,7586946,196
PSLADWNFCE,5598943,199
QFQLUO,2156432,148
